,_Candidate__num_code,_Candidate__party,_Candidate__number,_Candidate__marital_status,_Candidate__profession,_Candidate__schooling,_Candidate__state,_Candidate__status,_Candidate__patrimony,_Candidate__spent,_Candidate__votes,_Candidate__reelected,_Person__name,_Person__age,_Person__gender,_Person__color
3907,130001598367,NOVO - PARTIDO NOVO,3080,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,SUPERIOR COMPLETO,MINAS GERAIS - MG,NÃO ELEITO,302500.00,0,1260,False,PROFESSOR MARÇAL,39.0,MASCULINO,PARDA
3908,130001610884,PTB - PARTIDO TRABALHISTA BRASILEIRO,1494,SOLTEIRO(A),EMPRESÁRIO,SUPERIOR COMPLETO,MINAS GERAIS - MG,NÃO ELEITO,1220345.00,0,19,False,EDSON GIRÃO,48.0,MASCULINO,PARDA
3909,130001653536,UP - UNIDADE POPULAR,8080,CASADO(A),OUTROS,ENSINO FUNDAMENTAL COMPLETO,MINAS GERAIS - MG,NÃO ELEITO,25180.00,0,3302,False,POLIANA DO MLB,35.0,FEMININO,BRANCA
3910,130001634150,PODE - PODEMOS,1921,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,7642358.48,0,18760,False,SERGIO SANTOS RODRIGUES,40.0,MASCULINO,BRANCA
3911,130001621218,DC - DEMOCRACIA CRISTÃ,2778,SOLTEIRO(A),ENFERMEIRO,SUPERIOR COMPLETO,MINAS GERAIS - MG,NÃO ELEITO,100000.00,0,415,False,CIDA MARIA ENFERMEIRA,43.0,FEMININO,BRANCA
3912,130001615176,REDE - REDE SUSTENTABILIDADE,1860,SOLTEIRO(A),OUTROS,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,0.00,0,1363,False,JORGE CUIDADOR DE IDOSOS,39.0,MASCULINO,BRANCA
3913,130001724719,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9024,SOLTEIRO(A),AGENTE ADMINISTRATIVO,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,0.00,0,5223,False,ALINE MARISCAL,28.0,FEMININO,PARDA
3914,130001615413,PP - PROGRESSISTAS,1119,DIVORCIADO(A),ELETRICISTA E ASSEMELHADOS,ENSINO FUNDAMENTAL INCOMPLETO,MINAS GERAIS - MG,SUPLENTE,0.00,0,919,False,PRETIN PRETÃO,62.0,MASCULINO,PRETA
3915,130001606683,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1299,SOLTEIRO(A),POLICIAL CIVIL,SUPERIOR INCOMPLETO,MINAS GERAIS - MG,SUPLENTE,92984.00,0,494,False,RAIMUNDO ARAXÁ,36.0,MASCULINO,PARDA
3916,130001607571,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9060,SOLTEIRO(A),MOTORISTA PARTICULAR,ENSINO MÉDIO INCOMPLETO,MINAS GERAIS - MG,SUPLENTE,0.00,0,192,False,ALANDERSON GOMIDE,54.0,MASCULINO,NÃO INFORMADO
3917,130001612970,SOLIDARIEDADE - SOLIDARIEDADE,7707,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,338877.12,0,2472,False,PAULO CESAR - PC,57.0,MASCULINO,BRANCA
3918,130001615427,PP - PROGRESSISTAS,1107,SOLTEIRO(A),OUTROS,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,0.00,0,1372,False,FABRICIO GRILLO,46.0,MASCULINO,PARDA
3919,130001671775,PSC - PARTIDO SOCIAL CRISTÃO,2077,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,0.00,0,857,False,ARANÍSIO JÚNIOR,40.0,MASCULINO,BRANCA
3920,130001607625,UNIÃO - UNIÃO BRASIL,4485,CASADO(A),GEÓLOGO,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,1872200.00,0,315,False,FRANÇA,39.0,MASCULINO,BRANCA
3921,130001603573,AVANTE - AVANTE,7035,CASADO(A),ODONTÓLOGO,SUPERIOR COMPLETO,MINAS GERAIS - MG,SUPLENTE,366804.32,0,9772,False,DR. EDGARD,62.0,MASCULINO,BRANCA
3922,130001606177,PMN - PARTIDO DA MOBILIZAÇÃO NACIONAL,3307,CASADO(A),COMERCIANTE,ENSINO MÉDIO COMPLETO,MINAS GERAIS - MG,NÃO ELEITO,0.00,0,27,False,MILTON LEAO,60.0,MASCULINO,PRETA
3923,140001723491,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9029,CASADO(A),POLICIAL MILITAR,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,455000.00,0,305,False,CABO HOLANDA,33.0,MASCULINO,BRANCA
3924,140001611713,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1266,SOLTEIRO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,80000.00,0,301,False,PROFESSORA CLEIDE,46.0,FEMININO,PARDA
3925,140001604450,PSB - PARTIDO SOCIALISTA BRASILEIRO,4050,CASADO(A),ADMINISTRADOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,2568,False,LICA CALDAS,56.0,FEMININO,PARDA
3926,140001721523,AGIR - AGIR,3615,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO INCOMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,141,False,CLEIDE SACRAMENTO,27.0,FEMININO,PARDA
3927,140001732789,PRTB - PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2855,CASADO(A),TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,180,False,ENF. MARCELA RAMOS,37.0,FEMININO,PARDA
3928,140001621347,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1501,CASADO(A),PECUARISTA,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,8774560.00,0,73798,False,WAGNE MACHADO,39.0,MASCULINO,PARDA
3929,140001615709,CIDADANIA - CIDADANIA,2300,SOLTEIRO(A),VEREADOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,1840,False,PROFESSORA OLENA,45.0,FEMININO,PARDA
3930,140001620898,PT - PARTIDO DOS TRABALHADORES,1369,SOLTEIRO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,1500.00,0,3105,False,PROFESSOR EDSON JUNIOR,42.0,MASCULINO,BRANCA
3931,140001721526,AGIR - AGIR,3636,CASADO(A),MÉDICO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,374,False,DRA. SOCORRO PINHEIRO,59.0,FEMININO,BRANCA
3932,140001677538,PMB - PARTIDO DA MULHER BRASILEIRA,3522,DIVORCIADO(A),ADMINISTRADOR,ENSINO MÉDIO INCOMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,121,False,LÚCIA MENEZES,58.0,FEMININO,PRETA
3933,140001611648,PP - PROGRESSISTAS,1113,SOLTEIRO(A),JORNALISTA E REDATOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,480000.00,0,745,False,ZEZINHO DO SANEAMENTO,60.0,MASCULINO,BRANCA
3934,140001604458,PSB - PARTIDO SOCIALISTA BRASILEIRO,4001,SOLTEIRO(A),ENGENHEIRO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,1032177.28,0,4407,False,BRUNA EUDES,41.0,FEMININO,BRANCA
3935,140001650321,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5010,CASADO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,102000.00,0,682,False,PROFESSOR ANDREI ALAN,40.0,MASCULINO,PARDA
3936,140001726576,REPUBLICANOS - REPUBLICANOS,1040,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,77912.00,0,1451,False,CARLOS MARQUES AMIGUINHO,47.0,MASCULINO,PARDA
3937,140001620908,PT - PARTIDO DOS TRABALHADORES,1315,SOLTEIRO(A),EMPRESÁRIO,ENSINO MÉDIO INCOMPLETO,PARÁ - PA,SUPLENTE,555000.00,0,2664,False,PEDRO,48.0,MASCULINO,PRETA
3938,140001611650,PP - PROGRESSISTAS,1115,CASADO(A),ADMINISTRADOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,200000.00,0,10239,False,ZE MIGUEL,53.0,MASCULINO,PARDA
3939,140001598306,PL - PARTIDO LIBERAL,2210,CASADO(A),COMERCIANTE,ENSINO MÉDIO COMPLETO,PARÁ - PA,SUPLENTE,1194527.81,0,20434,False,MALAQUIAS MOTTIN,61.0,MASCULINO,BRANCA
3940,140001725215,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1599,SOLTEIRO(A),EMPRESÁRIO,ENSINO FUNDAMENTAL INCOMPLETO,PARÁ - PA,SUPLENTE,0.00,0,1905,False,GORDINHO MANIÇOBA,24.0,MASCULINO,PARDA
3941,140001598319,PL - PARTIDO LIBERAL,2235,SOLTEIRO(A),PEDAGOGO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,30000.00,0,0,False,KEL PYLES,45.0,FEMININO,PARDA
3942,140001601463,REPUBLICANOS - REPUBLICANOS,1099,CASADO(A),OUTROS,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,683,False,MARCIEL MANÃO,53.0,MASCULINO,PARDA
3943,140001721525,AGIR - AGIR,3677,CASADO(A),OUTROS,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,665,False,ELTON QUEIROZ,41.0,MASCULINO,PARDA
3944,140001604550,UNIÃO - UNIÃO BRASIL,4411,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,PARÁ - PA,SUPLENTE,2954871.59,0,8128,False,WILLIAN DO POTÊNCIA,56.0,MASCULINO,PARDA
3945,140001651734,PODE - PODEMOS,1999,DIVORCIADO(A),ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,770000.00,0,6336,False,ZÉ AUGUSTO,48.0,MASCULINO,BRANCA
3946,140001604464,PSB - PARTIDO SOCIALISTA BRASILEIRO,4012,SOLTEIRO(A),AGRICULTOR,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,318300.00,0,5148,False,ARINOS CHAVES,51.0,MASCULINO,PARDA
3947,140001651727,PODE - PODEMOS,1988,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,828,False,GRACIETE MAUES,72.0,FEMININO,BRANCA
3948,140001677378,SOLIDARIEDADE - SOLIDARIEDADE,7788,SOLTEIRO(A),ADMINISTRADOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,174,False,VITORIA VIDAL,31.0,FEMININO,PARDA
3949,140001601482,PSC - PARTIDO SOCIAL CRISTÃO,2011,DIVORCIADO(A),SERVIDOR PÚBLICO CIVIL APOSENTADO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,27138.36,0,1411,False,IRANILDE RUSSO,71.0,FEMININO,BRANCA
3950,140001601464,REPUBLICANOS - REPUBLICANOS,1012,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,665000.00,0,3411,False,ELTON MAUÉS,57.0,MASCULINO,PARDA
3951,140001725223,SOLIDARIEDADE - SOLIDARIEDADE,7701,CASADO(A),POLICIAL MILITAR,SUPERIOR INCOMPLETO,PARÁ - PA,NÃO ELEITO,25000.00,0,214,False,SARGENTO RUAN,39.0,MASCULINO,PARDA
3952,140001604457,PSB - PARTIDO SOCIALISTA BRASILEIRO,4020,SOLTEIRO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,28364.00,0,8984,False,PROFESSOR DIEGO,38.0,MASCULINO,PARDA
3953,140001601457,REPUBLICANOS - REPUBLICANOS,1098,DIVORCIADO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,562,False,ALCIDETE LIMA,68.0,MASCULINO,PARDA
3954,140001601462,REPUBLICANOS - REPUBLICANOS,1050,SOLTEIRO(A),ADVOGADO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,370000.00,0,4819,False,DR. EVANDRO LEITÃO,50.0,MASCULINO,PRETA
3955,140001604545,UNIÃO - UNIÃO BRASIL,4417,CASADO(A),BOMBEIRO MILITAR,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,90990.00,0,1224,False,BOMBEIRA GABRIELA,42.0,FEMININO,PARDA
3956,140001651735,PODE - PODEMOS,1909,CASADO(A),EMPRESÁRIO,SUPERIOR INCOMPLETO,PARÁ - PA,NÃO ELEITO,3792689.00,0,5063,False,DARINHO PANTOJA,56.0,MASCULINO,BRANCA
3957,140001601466,REPUBLICANOS - REPUBLICANOS,1003,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,448,False,DIONI MORAIS,55.0,FEMININO,PARDA
3958,140001650328,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5023,SOLTEIRO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,903,False,LÉIA PINTO,50.0,FEMININO,PARDA
3959,140001677387,SOLIDARIEDADE - SOLIDARIEDADE,7700,CASADO(A),POLICIAL MILITAR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,914,False,CABO JOELSON MELO,33.0,MASCULINO,PARDA
3960,140001615713,CIDADANIA - CIDADANIA,2356,CASADO(A),ADVOGADO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,1565000.00,0,3488,False,EVERALDO NUNES,52.0,MASCULINO,PARDA
3961,140001601481,PSC - PARTIDO SOCIAL CRISTÃO,2000,SOLTEIRO(A),ADMINISTRADOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,3700,False,GABRIEL MODESTO,28.0,MASCULINO,PARDA
3962,140001604465,PSB - PARTIDO SOCIALISTA BRASILEIRO,4035,DIVORCIADO(A),OCUPANTE DE CARGO EM COMISSÃO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,750000.00,0,898,False,HENRIETTE,55.0,FEMININO,BRANCA
3963,140001611706,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1299,SOLTEIRO(A),EMPRESÁRIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,147,False,LÉO DO MANO VELHO,54.0,MASCULINO,PARDA
3964,140001611646,PP - PROGRESSISTAS,1111,SEPARADO(A) JUDICIALMENTE,DEPUTADO,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,2544618.93,0,100345,False,CRISTIANO VALE,52.0,MASCULINO,BRANCA
3965,140001604540,UNIÃO - UNIÃO BRASIL,4456,CASADO(A),OUTROS,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,509302.56,0,1705,False,SIMONE KAHWAGE,45.0,FEMININO,PARDA
3966,140001620893,PC do B - PARTIDO COMUNISTA DO BRASIL,6543,CASADO(A),ENFERMEIRO,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,348692.50,0,1416,False,ENFERMEIRA ANTONIA TRINDADE,67.0,FEMININO,PARDA
3967,140001615687,AVANTE - AVANTE,7022,DIVORCIADO(A),TÉCNICO EM INFORMÁTICA,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,174945.00,0,365,False,JACKSON AZEVEDO,40.0,MASCULINO,BRANCA
3968,140001615721,PSDB - PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4510,DIVORCIADO(A),OUTROS,SUPERIOR INCOMPLETO,PARÁ - PA,NÃO ELEITO,2012500.00,0,1000,False,VALMIR,60.0,MASCULINO,BRANCA
3969,140001621339,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1510,CASADO(A),EMPRESÁRIO,SUPERIOR COMPLETO,PARÁ - PA,ELEITO POR MÉDIA,12710000.00,0,125004,True,ANDREIA SIQUEIRA,31.0,FEMININO,PARDA
3970,140001598312,PL - PARTIDO LIBERAL,2238,CASADO(A),ADMINISTRADOR,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,102000.00,0,878,False,IVANICE MARQUES,48.0,FEMININO,PRETA
3971,140001620909,PT - PARTIDO DOS TRABALHADORES,1331,CASADO(A),SERVIDOR PÚBLICO MUNICIPAL,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,34000.00,0,3230,False,TOM BONFIM,48.0,MASCULINO,BRANCA
3972,140001601483,PSC - PARTIDO SOCIAL CRISTÃO,2030,CASADO(A),DIRETOR DE EMPRESAS,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,834243.29,0,335,False,JAVIER VILLEGAS,63.0,MASCULINO,PARDA
3973,140001598313,PL - PARTIDO LIBERAL,2220,SOLTEIRO(A),SERVIDOR PÚBLICO ESTADUAL,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,100000.00,0,9191,False,LEANDRO MARAMALDO,37.0,MASCULINO,PRETA
3974,140001604555,UNIÃO - UNIÃO BRASIL,4404,SOLTEIRO(A),ENFERMEIRO,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,0.00,0,867,False,IRIS DA UPAT,44.0,FEMININO,PARDA
3975,140001723490,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9007,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,30000.00,0,24,False,ROSI DA PRATINHA,47.0,FEMININO,BRANCA
3976,140001601475,PSC - PARTIDO SOCIAL CRISTÃO,2044,CASADO(A),EMPRESÁRIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,13225000.00,0,868,False,MATEUS FERRAZ,55.0,MASCULINO,BRANCA
3977,140001621349,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1522,CASADO(A),EMPRESÁRIO,SUPERIOR INCOMPLETO,PARÁ - PA,ELEITO POR MÉDIA,506105.34,0,74746,True,HENDERSON PINTO,46.0,MASCULINO,PARDA
3978,140001604460,PSB - PARTIDO SOCIALISTA BRASILEIRO,4011,CASADO(A),DEPUTADO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,3393424.21,0,85612,False,CÁSSIO ANDRADE,41.0,MASCULINO,PARDA
3979,140001721518,AGIR - AGIR,3699,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,41,False,ANTÔNIO LUCENA,52.0,MASCULINO,PARDA
3980,140001650332,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5005,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,932000.00,0,2440,False,RENILTON CRUZ,47.0,MASCULINO,BRANCA
3981,140001615560,PTB - PARTIDO TRABALHISTA BRASILEIRO,1412,CASADO(A),POLICIAL MILITAR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,589,False,EBERSON GUIMARÃES,40.0,MASCULINO,PARDA
3982,140001615686,AVANTE - AVANTE,7000,SOLTEIRO(A),JORNALISTA E REDATOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,211,False,AVERTANO ROCHA,68.0,MASCULINO,BRANCA
3983,140001601480,PSC - PARTIDO SOCIAL CRISTÃO,2021,SOLTEIRO(A),OUTROS,SUPERIOR INCOMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,568,False,ANTONIO FILHO,34.0,MASCULINO,PARDA
3984,140001651730,PODE - PODEMOS,1910,SOLTEIRO(A),COMERCIANTE,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,992000.00,0,4654,False,LUCELINO SOUSA,46.0,MASCULINO,PARDA
3985,140001620894,PT - PARTIDO DOS TRABALHADORES,1305,SOLTEIRO(A),PECUARISTA,ENSINO MÉDIO COMPLETO,PARÁ - PA,SUPLENTE,31070000.00,0,3014,False,JÚNIOR PARAGADOS,53.0,MASCULINO,PRETA
3986,140001620805,PSD - PARTIDO SOCIAL DEMOCRÁTICO,5515,CASADO(A),MÉDICO,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,958694.76,0,4937,False,DR RENAN,37.0,MASCULINO,BRANCA
3987,140001601455,REPUBLICANOS - REPUBLICANOS,1000,CASADO(A),JORNALISTA E REDATOR,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,429074.00,0,4949,False,JOAQUIM CAMPOS,67.0,MASCULINO,BRANCA
3988,140001650329,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5055,SOLTEIRO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,242803.29,0,2998,False,PROFESSOR NERY,63.0,MASCULINO,BRANCA
3989,140001621346,MDB - MOVIMENTO DEMOCRÁTICO BRASILEIRO,1567,CASADO(A),MÉDICO,SUPERIOR COMPLETO,PARÁ - PA,ELEITO POR QP,699353.55,0,258907,False,DRA ALESSANDRA HABER,34.0,FEMININO,BRANCA
3990,140001615715,PSDB - PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4590,CASADO(A),PEDAGOGO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,658000.00,0,93841,False,LENA PINTO,58.0,FEMININO,PARDA
3991,140001615717,PSDB - PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4555,SOLTEIRO(A),ENFERMEIRO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,75000.00,0,5351,False,ENFERMEIRA SOCORRO,53.0,FEMININO,PARDA
3992,140001620899,PC do B - PARTIDO COMUNISTA DO BRASIL,6565,SOLTEIRO(A),SOCIÓLOGO,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,0.00,0,6261,False,ELLANA SILVA,30.0,FEMININO,PRETA
3993,140001721316,PRTB - PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2822,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,858,False,GABRIEL BATALHA,43.0,MASCULINO,PARDA
3994,140001598309,PL - PARTIDO LIBERAL,2236,CASADO(A),PECUARISTA,ENSINO FUNDAMENTAL COMPLETO,PARÁ - PA,SUPLENTE,1097.45,0,1569,False,ZE DO QUINCA,59.0,MASCULINO,PARDA
3995,140001615710,PSDB - PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4511,CASADO(A),ECONOMISTA,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,17373.25,0,10635,False,ALEXANDRE VON,57.0,MASCULINO,PARDA
3996,140001725213,PODE - PODEMOS,1959,SOLTEIRO(A),MOTOBOY,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,8000.00,0,308,False,ALESSANDRO FÉLIX,44.0,MASCULINO,PARDA
3997,140001650333,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5020,SOLTEIRO(A),ASSISTENTE SOCIAL,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,23905.60,0,599,False,MARIZA SANTOS,54.0,FEMININO,PRETA
3998,140001620901,PC do B - PARTIDO COMUNISTA DO BRASIL,6515,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,SUPLENTE,4500.00,0,1589,False,GIL DO SINDICATO,41.0,MASCULINO,PARDA
3999,140001650318,REDE - REDE SUSTENTABILIDADE,1800,SOLTEIRO(A),SECRETÁRIO E DATILÓGRAFO,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,54,False,ELSON LOURINHO,34.0,MASCULINO,PARDA
4000,140001721519,AGIR - AGIR,3664,SOLTEIRO(A),EMPRESÁRIO,SUPERIOR INCOMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,44,False,AUGUSTO PEDROSA,58.0,MASCULINO,PARDA
4001,140001650320,PSOL - PARTIDO SOCIALISMO E LIBERDADE,5033,SOLTEIRO(A),VEREADOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,27900.00,0,12220,False,ENFERMEIRA NAZARÉ,61.0,FEMININO,PRETA
4002,140001604461,PSB - PARTIDO SOCIALISTA BRASILEIRO,4099,SOLTEIRO(A),EMPRESÁRIO,ENSINO FUNDAMENTAL INCOMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,2238,False,WANDECO DO GÁS,34.0,MASCULINO,PARDA
4003,140001726517,PTB - PARTIDO TRABALHISTA BRASILEIRO,1433,CASADO(A),AGRICULTOR,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,1467,False,JÓ DO CARAJAS,37.0,MASCULINO,PARDA
4004,140001620907,PT - PARTIDO DOS TRABALHADORES,1312,CASADO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,SUPLENTE,0.00,0,7438,False,CHICO DA PESCA,61.0,MASCULINO,PARDA
4005,140001611714,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1200,SOLTEIRO(A),PROFESSOR DE ENSINO MÉDIO,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,20000.00,0,4062,False,NETO DO TAUÁ,32.0,MASCULINO,PARDA
4006,140001604554,UNIÃO - UNIÃO BRASIL,4499,CASADO(A),POLICIAL CIVIL,SUPERIOR COMPLETO,PARÁ - PA,SUPLENTE,420000.00,0,3557,False,DELEGADO DILERMANO TAVARES,59.0,MASCULINO,PARDA
4007,140001723496,PROS - PARTIDO REPUBLICANO DA ORDEM SOCIAL,9041,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,116,False,KENDER QUEIROZ,49.0,MASCULINO,BRANCA
4008,140001604462,PSB - PARTIDO SOCIALISTA BRASILEIRO,4021,SOLTEIRO(A),PROFESSOR DE ENSINO SUPERIOR,SUPERIOR COMPLETO,PARÁ - PA,NÃO ELEITO,1080220.00,0,1528,False,EVA FRANCO,59.0,FEMININO,BRANCA
4009,140001677532,PMB - PARTIDO DA MULHER BRASILEIRA,3511,SOLTEIRO(A),OUTROS,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,42,False,LINDABEL CAVALCANTE,24.0,FEMININO,BRANCA
4010,140001598311,PL - PARTIDO LIBERAL,2222,CASADO(A),DEPUTADO,SUPERIOR COMPLETO,PARÁ - PA,ELEITO POR QP,2991827.37,0,205543,True,DELEGADO EDER MAURO,62.0,MASCULINO,PARDA
4011,140001611710,PDT - PARTIDO DEMOCRÁTICO TRABALHISTA,1221,CASADO(A),EMPRESÁRIO,ENSINO MÉDIO COMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,632,False,ERALDO MACIEL,65.0,MASCULINO,PRETA
4012,140001721313,PRTB - PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2877,CASADO(A),OUTROS,SUPERIOR INCOMPLETO,PARÁ - PA,NÃO ELEITO,0.00,0,2635,False,JOAO CORAGEM,39.0,MASCULINO,PARDA
